stan_id,player_id,player,last_name,first_name,draft_year,pos_broad,pos_spec,primary_league,primary_region,continent,nation_origin,nation_compete,prop_sr,height_z,age_split
579,2020_295082,Victor Ostman,Ostman,Victor,2020,G,G,USHL,USA,North America,SWE,USA,0,0.6793105171229837,Overage
580,2020_295294,Olivier Adam,Adam,Olivier,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.2744688958072674,Early
581,2020_295299,Mavrik Bourque,Bourque,Mavrik,2020,F,C,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-0.7706553093928947,Early
582,2020_295596,Pier-Olivier Roy,Roy,Pier-Olivier,2020,F,W,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.3009227241127748,Early
583,2020_295828,William Grimard,Grimard,William,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.2744688958072674,Late
584,2020_296187,Lucas Mercuri,Mercuri,Lucas,2020,F,C,18U AAA,USA,North America,CAN,USA,0,1.527170154393252,Early
585,2020_296636,Thomas Bordeleau,Bordeleau,Thomas,2020,F,C,USDP,USA,North America,USA,USA,0,-0.7706553093928947,Early
586,2020_296697,Alexis Lafreniere,Lafreniere,Alexis,2020,F,W,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.9969027396733721,Late
587,2020_296699,Christopher Merisier-Ortiz,Merisier-Ortiz,Christopher,2020,D,LHD,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-0.9113889476878119,Overage
588,2020_297677,Radek Kucerik,Kucerik,Radek,2020,D,LHD,WHL,Western Canada,North America,EUR,CAN,0,-0.20488588746470143,Late
589,2020_297757,Pavel Gogolev,Gogolev,Pavel,2020,F,W,OHL,Ontario,North America,RUS,CAN,0,0.466635324953492,Overage
590,2020_298159,Adam Raska,Raska,Adam,2020,F,W,QMJHL,Quebec/Atlantic Canada,North America,EUR,CAN,0,-0.7706553093928947,Late
591,2020_298560,Austen Swankler,Swankler,Austen,2020,F,C,OHL,Ontario,North America,USA,CAN,0,0.11312371514023867,Overage
592,2020_299642,Brendan Brisson,Brisson,Brendan,2020,F,C,USHL,USA,North America,USA,USA,0,0.11312371514023867,Late
593,2020_302114,Gabriel Carriere,Carriere,Gabriel,2020,G,G,USHL,USA,North America,CAN,USA,0,-0.332793536166307,Overage
594,2020_305092,Ryan Francis,Francis,Ryan,2020,F,F,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.3009227241127748,Late
595,2020_313352,Linus Oberg,Oberg,Linus,2020,F,F,SHL,Sweden,Europe,SWE,SWE,0.7708333333333334,-0.06363208976638801,Overage
596,2020_313532,Allan McShane,McShane,Allan,2020,F,C,OHL,Ontario,North America,CAN,CAN,0,-0.41714369957964137,Overage
597,2020_315158,Lassi Lehtinen,Lehtinen,Lassi,2020,G,G,Liiga,Finland,Europe,FIN,FIN,0.9666666666666667,-1.3448975894555977,Overage
598,2020_315967,Luke Toporowski,Toporowski,Luke,2020,F,W,WHL,Western Canada,North America,USA,CAN,0,-0.41714369957964137,Overage
599,2020_316129,Mitchell Miller,Miller,Mitchell,2020,D,RHD,USHL,USA,North America,USA,USA,0,-0.9113889476878119,Late
600,2020_317458,Zachary Paputsakis,Paputsakis,Zachary,2020,G,G,OHL,Ontario,North America,CAN,CAN,0,0.2744688958072674,Late
601,2020_317505,Alex Johnston,Johnston,Alex,2020,F,C,OHL,Ontario,North America,CAN,CAN,0,0.11312371514023867,Late
602,2020_318111,Maximilian Glotzl,Glotzl,Maximilian,2020,D,LHD,DNL U20,Germany,Europe,EUR,EUR,0.11428571428571428,0.6782429378141867,Early
603,2020_318157,Peetro Seppala,Seppala,Peetro,2020,D,LHD,Liiga,Finland,Europe,FIN,FIN,0.9534883720930233,0.3249914077026314,Overage
604,2020_318215,Jere Huhtamaa,Huhtamaa,Jere,2020,G,G,NCAA,USA,North America,FIN,USA,0.5,-0.332793536166307,Overage
605,2020_318446,Jonas Brondberg,Brondberg,Jonas,2020,D,LHD,WHL,Western Canada,North America,EUR,CAN,0,1.3847459980372971,Overage
606,2020_318885,Jaromir Pytlik,Pytlik,Jaromir,2020,F,F,OHL,Ontario,North America,EUR,CAN,0,1.3504143494866254,Late
607,2020_320305,Dawson Mercer,Mercer,Dawson,2020,F,W,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.11312371514023867,Late
608,2020_322088,Daniel Baker,Baker,Daniel,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,1.3847459980372971,Overage
609,2020_322108,Taylor Gauthier,Gauthier,Taylor,2020,G,G,WHL,Western Canada,North America,CAN,CAN,0,-0.332793536166307,Overage
610,2020_322111,Dylan Holloway,Holloway,Dylan,2020,F,F,NCAA,USA,North America,CAN,USA,0.5,0.466635324953492,Late
611,2020_323444,Jakub Maly,Maly,Jakub,2020,F,F,DHL Cup,Czechia,Europe,EUR,EUR,0,-0.41714369957964137,Early
612,2020_326546,Rhett Rhinehart,Rhinehart,Rhett,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,1.3847459980372971,Late
613,2020_326713,Maxim Marushev,Marushev,Maxim,2020,F,C,VHL,Russia,Europe,RUS,RUS,1,0.466635324953492,Overage
614,2020_330886,Carl Berglund,Berglund,Carl,2020,F,F,NCAA,USA,North America,SWE,USA,0.5,0.9969027396733721,Overage
615,2020_331879,Oliver Okuliar,Okuliar,Oliver,2020,F,W,WHL,Western Canada,North America,EUR,CAN,0,0.466635324953492,Overage
616,2020_332286,Aleks Haatanen,Haatanen,Aleks,2020,F,W,Mestis,Finland,Europe,FIN,FIN,0.9375,-1.124166919206148,Overage
617,2020_333572,Benjamin Baumgartner,Baumgartner,Benjamin,2020,F,C,NL,Switzerland,Europe,EUR,EUR,1,-1.124166919206148,Overage
618,2020_335892,Mack Guzda,Guzda,Mack,2020,G,G,OHL,Ontario,North America,USA,CAN,0,1.0841521384387,Overage
619,2020_336828,Jack Quinn,Quinn,Jack,2020,F,W,OHL,Ontario,North America,CAN,CAN,0,0.11312371514023867,Late
620,2020_336956,Cameron Rowe,Rowe,Cameron,2020,G,G,USHL,USA,North America,USA,USA,0,-0.332793536166307,Overage
621,2020_337000,Dalton Norris,Norris,Dalton,2020,D,LHD,USHL,USA,North America,USA,USA,0,-1.2646404777993672,Late
622,2020_337733,Lukas Svejkovsky,Svejkovsky,Lukas,2020,F,F,WHL,Western Canada,North America,USA,CAN,0,-1.3009227241127748,Late
623,2020_337743,Josh Williams,Williams,Josh,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,0.466635324953492,Overage
624,2020_339555,Artyom Galimov,Galimov,Artyom,2020,F,F,KHL,Russia,Europe,RUS,RUS,1,-0.41714369957964137,Overage
625,2020_341613,Antoine Columbe,Columbe,Antoine,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.3448975894555977,Early
626,2020_342192,Dylan Peterson,Peterson,Dylan,2020,F,C,USDP,USA,North America,USA,USA,0,1.8806817642065055,Early
627,2020_342193,Cameron Butler,Butler,Cameron,2020,F,W,OHL,Ontario,North America,CAN,CAN,0,1.8806817642065055,Early
628,2020_342865,Samuel Johannesson,Johannesson,Samuel,2020,D,RHD,SHL,Sweden,Europe,SWE,SWE,0.6984126984126984,-0.7347631826320342,Overage
629,2020_343876,Nils Aman,Aman,Nils,2020,F,C,J20 SuperElit,Sweden,Europe,SWE,SWE,0.3181818181818182,1.1736585445799987,Overage
630,2020_344692,Albin Sundsvik,Sundsvik,Albin,2020,F,C,SHL,Sweden,Europe,SWE,SWE,0.6666666666666666,1.1736585445799987,Overage
631,2020_344808,Alexander Holtz,Holtz,Alexander,2020,F,W,SHL,Sweden,Europe,SWE,SWE,0.9210526315789473,0.28987952004686535,Early
632,2020_345134,Eric Engstrand,Engstrand,Eric,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.1956521739130435,2.057437569113132,Overage
633,2020_346981,Axel Kumlin,Kumlin,Axel,2020,D,RHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.06666666666666667,-0.028260122408923814,Early
634,2020_348134,Tim Stutzle,Stutzle,Tim,2020,F,F,DEL,Germany,Europe,EUR,EUR,1,0.28987952004686535,Early
635,2020_349388,Albert Lyckasen,Lyckasen,Albert,2020,D,RHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.022727272727272728,-0.9113889476878119,Overage
636,2020_349390,Mateusz Szurowski,Szurowski,Mateusz,2020,F,F,J20 SuperElit,Sweden,Europe,SWE,SWE,0,0.28987952004686535,Early
637,2020_349490,Erik Noren,Noren,Erik,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.1836734693877551,-0.5581374175762567,Late
638,2020_349939,Oscar Lawner,Lawner,Oscar,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.375,-0.41714369957964137,Overage
639,2020_350686,Theo Nordlund,Nordlund,Theo,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0,-0.38151165252047903,Early
640,2020_350702,Lucas Raymond,Raymond,Lucas,2020,F,W,SHL,Sweden,Europe,SWE,SWE,0.7857142857142857,-0.593899504486268,Early
641,2020_351170,Eric Van Impe,Van,Eric,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,1.0314944679257418,Late
642,2020_351173,Ryker Evans,Evans,Ryker,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,-0.38151165252047903,Late
643,2020_351179,Alex Young,Young,Alex,2020,F,C,AJHL,Western Canada,North America,CAN,CAN,0,-0.41714369957964137,Overage
644,2020_351230,Ben McCartney,McCartney,Ben,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,-0.06363208976638801,Overage
645,2020_351326,Carter Souch,Souch,Carter,2020,F,F,WHL,Western Canada,North America,CAN,CAN,0,-0.7706553093928947,Late
646,2020_351538,Alex Cotton,Cotton,Alex,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,0.501617172758409,Overage
647,2020_351751,Luke Reid,Reid,Luke,2020,D,RHD,USHL,USA,North America,USA,USA,0,-0.38151165252047903,Late
648,2020_351805,Connor Zary,Zary,Connor,2020,F,C,WHL,Western Canada,North America,CAN,CAN,0,0.11312371514023867,Late
649,2020_351820,Braden Schneider,Schneider,Braden,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,0.3249914077026314,Late
650,2020_352026,Jaydon Dureau,Dureau,Jaydon,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,-0.41714369957964137,Overage
651,2020_352876,Hugo Styf,Styf,Hugo,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.08163265306122448,0.14836564264685378,Early
652,2020_355659,Kristian Tanus,Tanus,Kristian,2020,F,F,Liiga,Finland,Europe,FIN,FIN,0.7297297297297297,-1.8311901388326548,Overage
653,2020_356490,Simon Kubicek,Kubicek,Simon,2020,D,RHD,WHL,Western Canada,North America,EUR,CAN,0,0.3249914077026314,Late
654,2020_359000,Nico Daws,Daws,Nico,2020,G,G,OHL,Ontario,North America,CAN,CAN,0,0.6793105171229837,Overage
655,2020_359533,Ethan Szmagaj,Szmagaj,Ethan,2020,D,RHD,USHL,USA,North America,USA,USA,0,-0.38151165252047903,Late
656,2020_359536,Patrick Guzzo,Guzzo,Patrick,2020,F,F,USHL,USA,North America,USA,USA,0,1.527170154393252,Late
657,2020_360059,Zachary Roy,Roy,Zachary,2020,G,G,OHL,Ontario,North America,CAN,CAN,0,-1.952160021429172,Overage
658,2020_360145,Anton Lundell,Lundell,Anton,2020,F,C,Liiga,Finland,Europe,FIN,FIN,1,0.466635324953492,Late
659,2020_360952,Mitchell Hoelscher,Hoelscher,Mitchell,2020,F,C,OHL,Ontario,North America,CAN,CAN,0,0.11312371514023867,Overage
660,2020_363345,David Routa,Routa,David,2020,F,F,DHL Cup,Czechia,Europe,EUR,EUR,0,-0.41714369957964137,Late
661,2020_364032,Gunnarwolfe Fontaine,Fontaine,Gunnarwolfe,2020,F,F,USHL,USA,North America,USA,USA,0,-1.6544343339260281,Overage
662,2020_364225,Zachary Plucinski,Plucinski,Zachary,2020,D,RHD,USHL,USA,North America,USA,USA,0,-0.028260122408923814,Overage
663,2020_369848,Antonio Stranges,Stranges,Antonio,2020,F,F,OHL,Ontario,North America,USA,CAN,0,-0.7706553093928947,Early
664,2020_369853,Ryder Rolston,Rolston,Ryder,2020,F,F,USHL,USA,North America,USA,USA,0,0.9969027396733721,Late
665,2020_369932,Kristof Papp,Papp,Kristof,2020,F,C,USHL,USA,North America,EUR,USA,0,-0.41714369957964137,Overage
666,2020_370029,Logan Stein,Stein,Logan,2020,G,G,USHL,USA,North America,USA,USA,0,-0.332793536166307,Overage
667,2020_375630,Amir Miftakhov,Miftakhov,Amir,2020,G,G,VHL,Russia,Europe,RUS,RUS,1,-1.3448975894555977,Overage
668,2020_375742,Yegor Sokolov,Sokolov,Yegor,2020,F,W,QMJHL,Quebec/Atlantic Canada,North America,RUS,CAN,0,2.057437569113132,Overage
669,2020_375833,Axel Rindell,Rindell,Axel,2020,D,RHD,Liiga,Finland,Europe,FIN,FIN,0.746031746031746,-0.5581374175762567,Overage
670,2020_376443,Xavier Simoneau,Simoneau,Xavier,2020,F,C,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-2.0079459437392817,Overage
671,2020_378628,Simon Andersson,Andersson,Simon,2020,F,C,J20 SuperElit,Sweden,Europe,SWE,SWE,0.046511627906976744,-0.06363208976638801,Late
672,2020_379455,Eric Juhlin,Juhlin,Eric,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.25,0.11312371514023867,Late
673,2020_379920,Nils Nordh,Nordh,Nils,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0,0.6782429378141867,Early
674,2020_381687,Lukas Reichel,Reichel,Lukas,2020,F,W,DEL,Germany,Europe,EUR,EUR,1,0.11312371514023867,Early
675,2020_381759,Viktor Persson,Persson,Viktor,2020,D,RHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0,0.3249914077026314,Late
676,2020_381844,Emil Heineman,Heineman,Emil,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.275,0.466635324953492,Late
677,2020_381855,John-Jason Peterka,Peterka,John-Jason,2020,F,F,DEL,Germany,Europe,EUR,EUR,1,-0.41714369957964137,Early
678,2020_381857,Samuel Dube,Dube,Samuel,2020,F,C,QMJHL,Quebec/Atlantic Canada,North America,EUR,CAN,0,-1.6544343339260281,Early
679,2020_382170,Florian Elias,Elias,Florian,2020,F,C,DNL U20,Germany,Europe,EUR,EUR,0,-1.8311901388326548,Early
680,2020_382759,Noah Ellis,Ellis,Noah,2020,D,RHD,USHL,USA,North America,USA,USA,0,0.501617172758409,Early
681,2020_385303,Anton Johannesson,Johannesson,Anton,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0,-1.7945177729667,Early
682,2020_386329,Sean Farrell,Farrell,Sean,2020,F,F,USHL,USA,North America,USA,USA,0,-1.3009227241127748,Late
683,2020_386333,Sam Colangelo,Colangelo,Sam,2020,F,F,USHL,USA,North America,USA,USA,0,0.9969027396733721,Late
684,2020_386916,Karel Klikorka,Klikorka,Karel,2020,D,LHD,DHL Cup,Czechia,Europe,EUR,EUR,0.7142857142857143,0.14836564264685378,Late
685,2020_387511,Calle Clang,Clang,Calle,2020,G,G,J20 SuperElit,Sweden,Europe,SWE,SWE,0,-0.13037272550844886,Early
686,2020_387565,Tobias Handl,Handl,Tobias,2020,F,C,DHL Cup,Czechia,Europe,EUR,EUR,0.4222222222222222,2.4109491789263853,Early
687,2020_388218,Jakub Dobes,Dobes,Jakub,2020,G,G,USHL,USA,North America,EUR,USA,0,0.6793105171229837,Overage
688,2020_388222,Nick Malik,Malik,Nick,2020,G,G,Czechia2,Czechia,North America,EUR,EUR,0.5675675675675675,-0.13037272550844886,Early
689,2020_388238,David Mudrak,Mudrak,David,2020,D,RHD,U20 SM-liiga,Finland,Europe,EUR,FIN,0,0.14836564264685378,Overage
690,2020_390196,Brady Burns,Burns,Brady,2020,F,F,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.3009227241127748,Early
691,2020_390933,Blake Lyda,Lyda,Blake,2020,G,G,WHL,Western Canada,North America,CAN,CAN,0,-0.332793536166307,Early
692,2020_391046,Tyrel Bauer,Bauer,Tyrel,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,0.8548687028699642,Early
693,2020_391048,Jake Neighbours,Neighbours,Jake,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,0.11312371514023867,Early
694,2020_392566,Dmitri Rashevsky,Rashevsky,Dmitri,2020,F,W,MHL,Russia,Europe,RUS,RUS,0,0.466635324953492,Overage
695,2020_392591,Artyom Zhuk,Zhuk,Artyom,2020,F,F,MHL,Russia,Europe,EUR,RUS,0.05454545454545454,-0.2403878946730147,Overage
696,2020_393444,Noel Gunler,Gunler,Noel,2020,F,W,SHL,Sweden,Europe,SWE,SWE,0.9183673469387755,0.8201469347667454,Late
697,2020_394716,Emil Andrae,Andrae,Emil,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.18867924528301888,-1.7945177729667,Early
698,2020_394717,Theodor Niederbach,Niederbach,Theodor,2020,F,F,J20 SuperElit,Sweden,Europe,SWE,SWE,0,-0.41714369957964137,Early
699,2020_394723,Isak Garfve,Garfve,Isak,2020,F,F,J20 SuperElit,Sweden,Europe,SWE,SWE,0.14,1.3504143494866254,Early
700,2020_394933,Parker Ford,Ford,Parker,2020,F,F,NCAA,USA,North America,USA,USA,0.5,-1.3009227241127748,Overage
701,2020_395302,Helge Grans,Grans,Helge,2020,D,RHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.4375,1.0314944679257418,Early
702,2020_395433,Eemil Erholtz,Erholtz,Eemil,2020,F,W,Liiga,Finland,Europe,FIN,FIN,0.9069767441860465,-0.2403878946730147,Overage
703,2020_395435,Joonas Oden,Oden,Joonas,2020,F,W,Liiga,Finland,Europe,FIN,FIN,0.82,0.11312371514023867,Overage
704,2020_395515,Henrik Tikkanen,Tikkanen,Henrik,2020,G,G,U20 SM-liiga,Finland,Europe,FIN,FIN,0,2.703518623701565,Overage
705,2020_395897,Daniil Pylenkov,Pylenkov,Daniil,2020,D,LHD,KHL,Russia,Europe,RUS,RUS,1,0.14836564264685378,Overage
706,2020_396113,Artyom Korolyov,Korolyov,Artyom,2020,F,F,USPHL Premier,USA,North America,RUS,USA,0,0.28987952004686535,Overage
707,2020_396163,Veeti Miettinen,Miettinen,Veeti,2020,F,W,U20 SM-liiga,Finland,Europe,FIN,FIN,0,-1.3009227241127748,Late
708,2020_397010,Kasper Simontaival,Simontaival,Kasper,2020,F,W,U20 SM-liiga,Finland,Europe,FIN,FIN,0.16393442622950818,-1.3009227241127748,Early
709,2020_397014,Luka Nyman,Nyman,Luka,2020,D,LHD,AlpsHL,Austria,Europe,FIN,EUR,1,-2.147769303078255,Early
710,2020_397738,Donovan Sebrango,Sebrango,Donovan,2020,D,LHD,OHL,Ontario,North America,CAN,CAN,0,-0.028260122408923814,Early
711,2020_397836,Christian Jimenez,Jimenez,Christian,2020,D,LHD,USHL,USA,North America,USA,USA,0,-1.7945177729667,Early
712,2020_397847,Jarod Crespo,Crespo,Jarod,2020,D,RHD,USHS-Prep,USA,North America,USA,USA,0,-0.38151165252047903,Early
713,2020_397860,Colby Ambrosio,Ambrosio,Colby,2020,F,C,USHL,USA,North America,CAN,USA,0,-1.3009227241127748,Early
714,2020_400302,Davide Fadani,Fadani,Davide,2020,G,G,U20-Elit,Switzerland,Europe,EUR,EUR,0,-1.547318400113456,Overage
715,2020_401310,Oskar Magnusson,Magnusson,Oskar,2020,F,F,J20 SuperElit,Sweden,Europe,SWE,SWE,0.09302325581395349,-0.593899504486268,Early
716,2020_402553,Erik Hedlund,Hedlund,Erik,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0,-1.124166919206148,Early
717,2020_403021,Alexander Ljungkrantz,Ljungkrantz,Alexander,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.05660377358490566,0.466635324953492,Early
718,2020_403357,Josh Pillar,Pillar,Josh,2020,F,F,WHL,Western Canada,North America,CAN,CAN,0,-0.41714369957964137,Early
719,2020_403774,Stanley Cooley,Cooley,Stanley,2020,F,C,AJHL,Western Canada,North America,CAN,CAN,0,-0.41714369957964137,Early
720,2020_403776,Bryan Thomson,Thomson,Bryan,2020,G,G,WHL,Western Canada,North America,CAN,CAN,0,1.0841521384387,Early
721,2020_403796,Landon Kosior,Kosior,Landon,2020,D,RHD,WHL,Western Canada,North America,CAN,CAN,0,-0.9113889476878119,Early
722,2020_404090,Tomas Chlubna,Chlubna,Tomas,2020,F,W,Czechia2,Czechia,Europe,EUR,EUR,0.8775510204081632,1.3504143494866254,Early
723,2020_404124,Jakub Konecny,Konecny,Jakub,2020,F,C,DHL Cup,Czechia,Europe,EUR,EUR,0,-0.593899504486268,Early
724,2020_405892,Dawson Stairs,Stairs,Dawson,2020,F,C,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-0.41714369957964137,Early
725,2020_405903,Mark Hillier,Hillier,Mark,2020,F,F,CAHS,Canada,North America,CAN,CAN,0,0.466635324953492,Early
726,2020_407090,Ivan Zivlak,Zivlak,Ivan,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0,0.6782429378141867,Early
727,2020_407408,Daniel Torgersson,Torgersson,Daniel,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.11764705882352941,1.3504143494866254,Early
728,2020_407580,Kabore Dunn,Dunn,Kabore,2020,D,RHD,AJHL,Western Canada,North America,EUR,CAN,0,0.501617172758409,Late
729,2020_407591,Gage Goncalves,Goncalves,Gage,2020,F,C,WHL,Western Canada,North America,CAN,CAN,0,0.466635324953492,Overage
730,2020_408637,Jakob Brook,Brook,Jakob,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,0.9969027396733721,Early
731,2020_410534,Louis Crevier,Crevier,Louis,2020,D,RHD,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,3.151003648595073,Overage
732,2020_410543,Remi Poirier,Poirier,Remi,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-0.332793536166307,Late
733,2020_410551,Patrick Guay,Guay,Patrick,2020,F,C,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.3009227241127748,Early
734,2020_410556,Jacob Dion,Dion,Jacob,2020,D,LHD,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-1.7945177729667,Late
735,2020_410562,William Villeneuve,Villeneuve,William,2020,D,RHD,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.501617172758409,Early
736,2020_410572,Paul Dore,Dore,Paul,2020,F,W,USHS-Prep,USA,North America,CAN,USA,0,0.466635324953492,Early
737,2020_410685,Fabio Iacobo,Iacobo,Fabio,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,-0.9400559681398815,Late
738,2020_410721,Charles-Antoine Lavallee,Lavallee,Charles-Antoine,2020,G,G,QMJHL,Quebec/Atlantic Canada,North America,CAN,CAN,0,0.2744688958072674,Early
739,2020_411216,Jack McNaughton,McNaughton,Jack,2020,G,G,WHL,Western Canada,North America,CAN,CAN,0,-0.9400559681398815,Late
740,2020_411932,Hugo Ollas,Ollas,Hugo,2020,G,G,J20 SuperElit,Sweden,Europe,SWE,SWE,0,2.501097813043707,Early
741,2020_411933,Elliot Ekmark,Ekmark,Elliot,2020,F,C,J20 SuperElit,Sweden,Europe,SWE,SWE,0.11428571428571428,-1.124166919206148,Early
742,2020_412442,Samuel Eriksson,Eriksson,Samuel,2020,F,W,J20 SuperElit,Sweden,Europe,SWE,SWE,0.06,-0.41714369957964137,Early
743,2020_412461,Leo Loof,Loof,Leo,2020,D,LHD,J20 SuperElit,Sweden,Europe,SWE,SWE,0.022222222222222223,0.14836564264685378,Early
744,2020_413015,Jake Sanderson,Sanderson,Jake,2020,D,LHD,USDP,USA,North America,USA,USA,0,0.501617172758409,Early
745,2020_413102,Logan Dowhaniuk,Dowhaniuk,Logan,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,-0.9113889476878119,Early
746,2020_413127,Noah Boyko,Boyko,Noah,2020,F,F,WHL,Western Canada,North America,CAN,CAN,0,0.11312371514023867,Early
747,2020_413156,Garin Bjorklund,Bjorklund,Garin,2020,G,G,WHL,Western Canada,North America,CAN,CAN,0,-0.332793536166307,Early
748,2020_413174,Ridly Greig,Greig,Ridly,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,0.11312371514023867,Early
749,2020_413212,Owen Pederson,Pederson,Owen,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,1.527170154393252,Early
750,2020_413245,Ronan Seeley,Seeley,Ronan,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,-0.028260122408923814,Early
751,2020_413250,Noah Danielson,Danielson,Noah,2020,F,F,WHL,Western Canada,North America,CAN,CAN,0,-1.3009227241127748,Early
752,2020_413363,Kaiden Guhle,Guhle,Kaiden,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,0.501617172758409,Early
753,2020_413413,Joel Sexsmith,Sexsmith,Joel,2020,D,LHD,WHL,Western Canada,North America,CAN,CAN,0,-0.028260122408923814,Early
754,2020_413501,Ethan Edwards,Edwards,Ethan,2020,D,LHD,AJHL,Western Canada,North America,CAN,CAN,0,-0.9113889476878119,Early
755,2020_413503,Ethan Leyer,Leyer,Ethan,2020,F,C,AJHL,Western Canada,North America,CAN,CAN,0,-1.3009227241127748,Early
756,2020_413652,Kyle McDonald,McDonald,Kyle,2020,F,W,OHL,Ontario,North America,CAN,CAN,0,1.8806817642065055,Early
757,2020_413682,Tye Austin,Austin,Tye,2020,G,G,OHL,Ontario,North America,CAN,CAN,0,0.8817313277808418,Early
758,2020_414435,Caleb Willms,Willms,Caleb,2020,F,W,WHL,Western Canada,North America,CAN,CAN,0,-0.41714369957964137,Early
759,2020_415193,Nick Capone,Capone,Nick,2020,F,W,USHL,USA,North America,USA,USA,0,0.9969027396733721,Late
760,2020_415334,Brock Gould,Gould,Brock,2020,G,G,WHL,Western Canada,North America,USA,CAN,0,1.0841521384387,Late
761,2020_415335,Chase Yoder,Yoder,Chase,2020,F,F,USDP,USA,North America,USA,USA,0,-0.41714369957964137,Early
762,2020_416154,Jackson Glassford,Glassford,Jackson,2020,G,G,BCHL,Western Canada,North America,CAN,CAN,0,0.6793105171229837,Overage
763,2020_416725,Hayden Fowler,Fowler,Hayden,2020,F,C,OHL,Ontario,North America,CAN,CAN,0,-0.7706553093928947,Late
764,2020_416750,Isaak Phillips,Phillips,Isaak,2020,D,LHD,OHL,Ontario,North America,CAN,CAN,0,0.8548687028699642,Late
765,2020_416850,Chad Yetman,Yetman,Chad,2020,F,F,OHL,Ontario,North America,CAN,CAN,0,-0.41714369957964137,Overage
766,2020_416856,Colton Kamerrer,Kamerrer,Colton,2020,D,RHD,OHL,Ontario,North America,CAN,CAN,0,-0.028260122408923814,Late
767,2020_417254,Noah Grannan,Grannan,Noah,2020,G,G,USDP,USA,North America,USA,USA,0,-0.5352143468241651,Early
768,2020_417287,Declan McDonnell,McDonnell,Declan,2020,F,F,OHL,Ontario,North America,USA,CAN,0,-0.7706553093928947,Early
769,2020_417327,Hunter McKown,McKown,Hunter,2020,F,W,USDP,USA,North America,USA,USA,0,0.466635324953492,Early
770,2020_417502,Tanner Latsch,Latsch,Tanner,2020,F,C,USDP,USA,North America,USA,USA,0,0.9969027396733721,Early
